doi,pt2,sample_id,response_length,metric,judge,score,label_count,model,directory
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,222,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,222,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,222,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,222,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,267,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,267,grounding,google/gemini-3.1-pro-preview,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,267,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,267,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,267,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,267,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,325,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,325,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,325,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,325,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,325,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,325,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12879-026-12825-6,case,10.1186/s12879-026-12825-6,341,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12879-026-12825-6,case,10.1186/s12879-026-12825-6,341,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12879-026-12825-6,case,10.1186/s12879-026-12825-6,341,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12879-026-12825-6,case,10.1186/s12879-026-12825-6,341,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12879-026-12825-6,case,10.1186/s12879-026-12825-6,341,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12879-026-12825-6,case,10.1186/s12879-026-12825-6,341,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12883-026-04704-z,case,10.1186/s12883-026-04704-z,525,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12883-026-04704-z,case,10.1186/s12883-026-04704-z,525,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12883-026-04704-z,case,10.1186/s12883-026-04704-z,525,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12883-026-04704-z,case,10.1186/s12883-026-04704-z,525,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12883-026-04704-z,case,10.1186/s12883-026-04704-z,525,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12883-026-04704-z,case,10.1186/s12883-026-04704-z,525,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12957-026-04216-7,case,10.1186/s12957-026-04216-7,311,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12957-026-04216-7,case,10.1186/s12957-026-04216-7,311,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12957-026-04216-7,case,10.1186/s12957-026-04216-7,311,grounding,openai/gpt-5.4-nano-2026-03-17,0.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12957-026-04216-7,case,10.1186/s12957-026-04216-7,311,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12957-026-04216-7,case,10.1186/s12957-026-04216-7,311,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s12957-026-04216-7,case,10.1186/s12957-026-04216-7,311,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s13256-026-05838-x,case,10.1186/s13256-026-05838-x,278,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s13256-026-05838-x,case,10.1186/s13256-026-05838-x,278,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s13256-026-05838-x,case,10.1186/s13256-026-05838-x,278,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s13256-026-05838-x,case,10.1186/s13256-026-05838-x,278,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s13256-026-05838-x,case,10.1186/s13256-026-05838-x,278,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1186/s13256-026-05838-x,case,10.1186/s13256-026-05838-x,278,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949434,case,10.12659/AJCR.949434,242,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949434,case,10.12659/AJCR.949434,242,grounding,google/gemini-3.1-pro-preview,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949434,case,10.12659/AJCR.949434,242,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949434,case,10.12659/AJCR.949434,242,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949434,case,10.12659/AJCR.949434,242,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949434,case,10.12659/AJCR.949434,242,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949472,case,10.12659/AJCR.949472,432,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949472,case,10.12659/AJCR.949472,432,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949472,case,10.12659/AJCR.949472,432,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949472,case,10.12659/AJCR.949472,432,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949472,case,10.12659/AJCR.949472,432,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949472,case,10.12659/AJCR.949472,432,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949542,case,10.12659/AJCR.949542,357,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949542,case,10.12659/AJCR.949542,357,grounding,google/gemini-3.1-pro-preview,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949542,case,10.12659/AJCR.949542,357,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949542,case,10.12659/AJCR.949542,357,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949542,case,10.12659/AJCR.949542,357,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949542,case,10.12659/AJCR.949542,357,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949725,case,10.12659/AJCR.949725,455,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949725,case,10.12659/AJCR.949725,455,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949725,case,10.12659/AJCR.949725,455,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949725,case,10.12659/AJCR.949725,455,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949725,case,10.12659/AJCR.949725,455,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949725,case,10.12659/AJCR.949725,455,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949860,case,10.12659/AJCR.949860,350,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949860,case,10.12659/AJCR.949860,350,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949860,case,10.12659/AJCR.949860,350,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949860,case,10.12659/AJCR.949860,350,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949860,case,10.12659/AJCR.949860,350,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.949860,case,10.12659/AJCR.949860,350,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950215,case,10.12659/AJCR.950215,274,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950215,case,10.12659/AJCR.950215,274,grounding,google/gemini-3.1-pro-preview,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950215,case,10.12659/AJCR.950215,274,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950215,case,10.12659/AJCR.950215,274,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950215,case,10.12659/AJCR.950215,274,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950215,case,10.12659/AJCR.950215,274,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950261,case,10.12659/AJCR.950261,273,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950261,case,10.12659/AJCR.950261,273,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950261,case,10.12659/AJCR.950261,273,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950261,case,10.12659/AJCR.950261,273,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950261,case,10.12659/AJCR.950261,273,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950261,case,10.12659/AJCR.950261,273,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950407,case,10.12659/AJCR.950407,468,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950407,case,10.12659/AJCR.950407,468,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950407,case,10.12659/AJCR.950407,468,grounding,openai/gpt-5.4-nano-2026-03-17,0.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950407,case,10.12659/AJCR.950407,468,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950407,case,10.12659/AJCR.950407,468,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.950407,case,10.12659/AJCR.950407,468,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951061,case,10.12659/AJCR.951061,502,grounding,anthropic/claude-opus-4-6@default,0.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951061,case,10.12659/AJCR.951061,502,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951061,case,10.12659/AJCR.951061,502,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951061,case,10.12659/AJCR.951061,502,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951061,case,10.12659/AJCR.951061,502,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951061,case,10.12659/AJCR.951061,502,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951064,case,10.12659/AJCR.951064,481,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951064,case,10.12659/AJCR.951064,481,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951064,case,10.12659/AJCR.951064,481,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951064,case,10.12659/AJCR.951064,481,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951064,case,10.12659/AJCR.951064,481,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951064,case,10.12659/AJCR.951064,481,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951215,case,10.12659/AJCR.951215,343,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951215,case,10.12659/AJCR.951215,343,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951215,case,10.12659/AJCR.951215,343,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951215,case,10.12659/AJCR.951215,343,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951215,case,10.12659/AJCR.951215,343,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951215,case,10.12659/AJCR.951215,343,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951229,case,10.12659/AJCR.951229,649,grounding,anthropic/claude-opus-4-6@default,0.75,4.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951229,case,10.12659/AJCR.951229,649,grounding,google/gemini-3.1-pro-preview,1.0,4.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951229,case,10.12659/AJCR.951229,649,grounding,openai/gpt-5.4-nano-2026-03-17,0.75,4.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951229,case,10.12659/AJCR.951229,649,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.12659/AJCR.951229,case,10.12659/AJCR.951229,649,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
